id,@id,FIXME,access,accommodation,addr:city,addr:country,addr:county,addr:floor,addr:housename,addr:housenumber,addr:postal_district,addr:postcode,addr:street,addr:substreet,addr:suburb,air_conditioning,alt_name,amenity,atm,branch,brand,brand:facebook,brand:instagram,brand:twitter,brand:website,brand:wikidata,brand:wikipedia,brand:youtube,brewery,building,building:colour,building:facade:material,building:levels,building:material,building:part,changing_table,check_date,check_date:diet:vegetarian,check_date:opening_hours,closed:amenity,cocktails,contact:email,contact:facebook,contact:instagram,contact:phone,contact:tiktok,contact:tripadvisor,contact:twitter,contact:website,contact:yelp,contact:youtube,craft,craft_beer,cuisine,description,description:it,diet:gluten_free,diet:vegan,diet:vegetarian,disused,disused:amenity,dog,drink:beer,drive_through,email,events_venue,fax,fireplace,fixme,food,former:name,games,heritage,indoor_seating,internet_access,internet_access:fee,internet_access:ssid,landuse,layer,level,lgbtq,live_music,mapillary,microbrewery,min_age,music_genre,name,name:en,name:ga,name:ko,name:zh,nohousenumber,not:brand:wikidata,note,old_name,old_name:2015,old_name:2017,old_name:2018,old_name_1,old_name_2,opening_hours,opening_hours:signed,operator,outdoor_seating,panoramax,payment:card,payment:cash,payment:credit_cards,payment:debit_cards,payment:mastercard,payment:visa,pets_allowed,phone,phone:mobile,product,real_ale,real_fire,ref:vatin,reservation,roof:colour,roof:material,roof:shape,shop,short_name,smoking,source,source:website,sport,start,start_date,takeaway,toilets,toilets:access,toilets:wheelchair,tourism,type,website,website:booking,website:menu,website:orders,wheelchair,wheelchair:description,wikidata,wikimedia_commons,wikipedia,year_built,@geometry,geometry,city_source,source_crs
node/5759625992,node/5759625992,,,,,,,,Maldron Hotel,,,,Kevin Street Upper,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grain & Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.271756 53.338198),Dublin,EPSG:4326
node/5787220032,node/5787220032,,,,,,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.286689 53.342004),Dublin,EPSG:4326
node/5838769296,node/5838769296,,,,Ballyfermot,,,,,,,,Decies Road,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decies County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.335407 53.341),Dublin,EPSG:4326
node/5866396179,node/5866396179,,,,Dublin,IE,Dublin,,,50,,D08 AR29,Patrick Street,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,The Fourth Corner,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.fourthcorner.ie/,,,,yes,,,,,,,POINT (-6.2723 53.338921),Dublin,EPSG:4326
node/6064664277,node/6064664277,,,,,,,,,514,,,Rialto Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fine Wines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.296712 53.335906),Dublin,EPSG:4326
node/6077712298,node/6077712298,,,,,,,,,9,,,Main Street,,,,,,,,Carry Out,,,,,Q116645699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,clongriffin@carryout.ie,,,,,,,,,,,,,,,,,,,,,,Carry Out,,,,,,,,,,,,,,"Su-Th 12:30-22:00, Fr-Sa 12:00-22:00",,,,,,,,,,,,+353 1 828 5088,,,,,,,,,,alcohol,,,,,,,,,,,,,,http://www.carryout.ie/,,,,,,,,,,,POINT (-6.151932 53.402354),Dublin,EPSG:4326
node/6142453354,node/6142453354,,,,Inchicore,,Dublin,,Goldenbridge Industrial Estate,Unit 5,,D08 HF68,Tyrconnell Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rascalsbrewing,@rascalsbrewing,,,,@rascalsbrewing,,,,brewery,,,"Brewery, Shopping & retail, Pizza Place",,,,,,,,,,venuemanager@rascalsbrewingco.com,,,,,,,,,,,,,,,,,,,yes,,,Rascals Brewing Company,,,,,,,,,,,,,,"We-Fr 16:00-22:00; Sa, Su 12:00-22:00",,,,,,,,,,,,+35315382051,,craft_beer,,,,,,,,,,,,,,,,,,,,,,https://rascalsbrewing.com,,,,,,,,,,,POINT (-6.324013 53.335999),Dublin,EPSG:4326
node/6245890989,node/6245890989,,,,Dublin,,Dublin,,,8,,D02 AX90,Wicklow Street,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/marysbardublin,@marysbardublin,,,,@MarysBarDublin,,,,,,,,,,,,,,,,,info@marysbar.ie,,,,,,,,,,,,,,,0,,,,,,,Mary’s Bar & Hardware Shop,,,,,,,,,,,,,,,,,yes,,,,,,,,,+353 1 670 8629,,,,,IE9746992L,,,,,,,,,,,,,,,,,,,https://marysbar.ie/,,,,yes,,,,,,,POINT (-6.260375 53.342863),Dublin,EPSG:4326
node/6248574948,node/6248574948,,,,Ballymun,IE,Dublin,,,,,D09 W8H7,Shangan Road,,,,,bar,,,,,,,,,,,various,,,,,,,,2025-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,Metzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.263712 53.396692),Dublin,EPSG:4326
node/6302603646,node/6302603646,,,,,,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.316743 53.320213),Dublin,EPSG:4326
node/6551427836,node/6551427836,,,,Dublin,,Dublin,,Centenary House,,,D02 AK30,Anne's Lane,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/zozimusbar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zozimus Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zozimusbar.ie/,https://www.zozimusbar.ie/contact-4,https://www.zozimusbar.ie/food,,no,,,,,,,POINT (-6.259771 53.340577),Dublin,EPSG:4326
node/6659452185,node/6659452185,,,,Dublin,IE,Dublin,,The Westin Hotel,35-39,,D02 HR67,Westmoreland Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Mint Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.marriott.com/en-us/hotels/dubwi-the-westin-dublin/dining/,,,,,,,,,,,POINT (-6.258902 53.345655),Dublin,EPSG:4326
node/6659454386,node/6659454386,,,,Dublin,,,,,2,,,Temple Lane South,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/CrowbarDublin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,Crowbar,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,POINT (-6.26433 53.345077),Dublin,EPSG:4326
node/6666742585,node/6666742585,,,,Dublin,,,,Powerscourt Townhouse Centre,59,,D02 DC83,William Street South,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/farrierdraper,https://www.instagram.com/farrierdraper/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farrier & Draper Bar & Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.farrieranddraper.ie/,,https://www.farrieranddraper.ie/menus,,limited,,,,,,,POINT (-6.262168 53.34243),Dublin,EPSG:4326
node/6782589728,node/6782589728,,,,Dublin,,,,,130,,D02 K597,St. Stephen's Green,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/thewelldublin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://thewelldublin.ie/,,https://thewelldublin.ie/wp-content/uploads/2022/10/FOOD-MENU-2.0.pdf,,yes,,,,,,,POINT (-6.26133 53.339524),Dublin,EPSG:4326
node/6795621382,node/6795621382,,,,Dublin,,,,,,,,Cardiffsbridge Road,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.312466 53.385248),Dublin,EPSG:4326
node/6937546349,node/6937546349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McGrath's,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,,,,,,,yes,,,,,,,POINT (-6.258882 53.362668),Dublin,EPSG:4326
node/6969068085,node/6969068085,,,,Dublin,IE,Dublin,,,25,,D08 XR94,Parkgate Street,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/P.Duggans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P. Duggan’s,,,,,,,,,,,,,,,,,,,,,,,,,,+35316778448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.293224 53.348182),Dublin,EPSG:4326
node/7017217477,node/7017217477,,,,Dublin,,Dublin,,,98,,D01 T2T3,Parnell Street,,Rotunda,,,pub,,,,,,,,,,,whiplash;lervig;hopfully,,,,,,,,,,,,,,https://www.facebook.com/TheBigRomanceBar,@thebigromance,,,,@BigRomanceBar,,,,,,,,,,,,,,,,,info@thebigromance.ie,,,,,,,,,,,,,,,,,,,,,,The Big Romance,,,,,,,,,,,,,,,,,,,,,,,,,,+35315595997,,,,,,,,,,,,,,,,,,,,,,,,https://www.thebigromance.ie,,,,,,,,,,,POINT (-6.25922 53.353484),Dublin,EPSG:4326
node/7138761089,node/7138761089,,,,Dublin,,,,,17,,D02 W963,Harcourt Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/OhanaDublin/,https://www.instagram.com/ohanadublin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohana Tiki Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ohanadublin.ie/,https://www.ohanadublin.ie/reservations,,,yes,,,,,,,POINT (-6.263488 53.336256),Dublin,EPSG:4326
node/8521097190,node/8521097190,,,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.356495 53.342682),Dublin,EPSG:4326
node/8521097200,node/8521097200,,,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chasers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.353597 53.342475),Dublin,EPSG:4326
node/8626695175,node/8626695175,,,,Dublin,,Dublin,,Bluebell Industrial Estate,Emerald House,,D12 NPF9,Bluebell Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thirdbarrelbrew,@thirdbarrelbrewing,,,,@thirdbarrelbrew,,,,brewery,,,,,,,,,,,,,info@thirdbarrel.com,,,,,,,,,,,,,,,,,,,yes,,,Third Barrel Brewing,,,,,,,"The Third Barrel, Stone Barrel and Third Circle brands are all produced at the Third Barrel brewery. The other nodes may not be needed as they are not separate features as such.",,,,,,,,,,,,,,,,,,,,+353 87 796 6100,craft_beer,,,,,,,,,,,,,,,,,,,,,,https://thirdbarrel.com,,,,,,,,,,,POINT (-6.349944 53.331106),Dublin,EPSG:4326
node/8638179434,node/8638179434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Third Circle Brewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,craft_beer,,,,,,,,,,,,,,,,,,,,,,http://www.thirdcircle.ie/index.html,,,,,,,,,,,POINT (-6.349899 53.331159),Dublin,EPSG:4326
node/8638179435,node/8638179435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone Barrel Brewing Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,craft_beer,,,,,,,,,,,,,,,,,,,,,,www.stonebarrelbrewing.ie,,,,,,,,,,,POINT (-6.349972 53.331186),Dublin,EPSG:4326
node/8952195603,node/8952195603,,,,,,,,,,,,,,,,,,,Off Licence,O'Briens,,,,https://www.obrienswine.ie/,Q113151266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O'Briens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.215985 53.332663),Dublin,EPSG:4326
node/9122380611,node/9122380611,,,,Dublin,,,,,,,,North Wall Quay,,,,,pub,,,,,,,,,,,various,,,,,,,,,,,,,,,,,,,,https://themayson.ie/taste/the-bottle-boy/,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,The Bottle Boy,,,,,,,,,,,,,,Mo-Th 12:00-23:00; Fr-Sa 12:00-23:30; Su 12:30-23:00,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,yes,,,,,,,POINT (-6.232552 53.347181),Dublin,EPSG:4326
node/9202222409,node/9202222409,,,,Dublin,IE,Dublin,,,39-41,,D01 F8K1,Dorset Street Lower,,,,,pub,,,,,,,,,,,,,,,,,,,2025-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Big Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.260889 53.359834),Dublin,EPSG:4326
node/9238631400,node/9238631400,,,,Dublin,,,,,14,,D02 HH33,Fade Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IdleWild,,,,,,,,,,,,,,"Mo-Th 17:00-24:00+; Fr 14:00-24:00+; Sa,Su 12:00-24:00+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://idlewilddublin.com/,,,,yes,,,,,,,POINT (-6.264142 53.342085),Dublin,EPSG:4326
node/9264108045,node/9264108045,,,,Dublin,IE,Dublin,,,4-5,,D02 Y773,Sir John Rogerson's Quay,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/dockerspub.ie,@dockerspub,,,,@dockerspub,,,,,,,,,,,,,,,,,bookings@dockerspub.ie,,,,,yes,,,,yes,,,,,,,,,,,,,Dockers,,,,,,,,,,,,,,,,,yes,,,,,,,,,+353861034089,,,,,,,,,,,,,,,,,,,,,,,,https://www.dockerspub.ie,,,,,,,,,,,POINT (-6.245621 53.346428),Dublin,EPSG:4326
node/9322108900,node/9322108900,,,,Dublin,,Dublin,,Goldenbridge Industrial Estate,Unit 5,,D08 HF68,Tyrconnell Road,,Inchicore,,,pub,,,,,,,,,,,rascals,,,,,,,,,,,,,,rascalsbrewing,@rascalsbrewing,,,,@rascalsbrewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rascals HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rascalsbrewing.com,,,,,,,,,,,POINT (-6.324054 53.335967),Dublin,EPSG:4326
node/9334710259,node/9334710259,,,,Dublin,IE,Dublin,,,53,,D08 X20N,James Street,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Gate Taproom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.287053 53.343218),Dublin,EPSG:4326
node/9352848206,node/9352848206,,,,Raheny,IE,Dublin,,,,,D05 FW31,All Saints Drive,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/RahenyUnitedBar,,,,,@RahenyUnitedBar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raheny United Clubhouse Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.rahenyunited.ie/clubhouse-lounge,,,,,,,,,,,POINT (-6.179117 53.378369),Dublin,EPSG:4326
node/9958947983,node/9958947983,,,,Dublin,,,,,,,,Kilbarrack Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McHughs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.147637 53.386803),Dublin,EPSG:4326
node/9984256982,node/9984256982,,,,Dublin,,,,Roe & Co Distillery,92,,,James's Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/roeandcowhiskey/,,,https://www.tripadvisor.com/Attraction_Review-g186605-d17593600-Reviews-Roe_Co_Distillery-Dublin_County_Dublin.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powerhouse Bar and Cocktail Village,,,,,,,,,,,,,,,,Roe & Co.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.roeandcowhiskey.com/,,,,,,,,,,,POINT (-6.285709 53.34389),Dublin,EPSG:4326
node/10004624748,node/10004624748,,,,Dublin,IE,Dublin,,Aloft Hotel,1,,D08 N726,Mill Street,,The Liberties,,,pub,,,,,,,,,,,,,,,,,,,2026-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookings@tenterspub.ie,,,,,,,,,yes,,,,,,01,,,,,,,Tenters,,,,,,,,,,,,,,12:00-14:30; 17:00-21:30,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tenterspub.ie/,,,,,,,,,,,POINT (-6.275255 53.337193),Dublin,EPSG:4326
node/10013398691,node/10013398691,,,,Dublin,IE,Dublin,,,19-20,,D08 WC64,Bridge Street Lower,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,info@brazenhead.com,brazenhead.dublin,brazenheaddublin,+353 1 677 9549,,,TheBrazenHead_,,,,,,irish;fish_and_chips,The oldest pub in Dublin,Il pub più antico di Dublino,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,The Brazen Head,,,,,,,,,,,,,,Mo-Th 10:30-23:30; Fr-Sa 10:30-00:30; Su 12:30-23:30,,,yes,,,,,,,,,,,,,,,,,,,,,outside,,,,,1198,,,,,attraction,,https://brazenhead.com/,,https://brazenhead.com/contact/,,limited,,Q17006015,Category:The Brazen Head,en:The Brazen Head,,,POINT (-6.276311 53.344937),Dublin,EPSG:4326
node/10016178636,node/10016178636,,,,Dublin,IE,Dublin,,,30-32,,D02 FR90,Westland Row,,,,,pub,,,,,,,,,,,,,,,,,,,,,2025-09-23,,,kennedysbar1850@gmail.com,kennedys1850,kennedys1850,+353 1 679 9077,,,,https://kennedyspub.ie,,,,,irish;burger,,,no,,no,,,,,,,,,,,yes,,,,yes,yes,customers,kennedys123,,,0,,,,,,,Kennedy's,,,,,,,,,,,,,,Mo-Th 10:30-23:30; Fr-Sa 10:30-00:30; Su 12:00-23:00,no,,yes,,,,,,,,,,,,,,IE336978NH,yes,,,,,,no,,,,,,no,,,,,,,,https://www.kennedyspub.ie/menu-4,,yes,,,,,,,POINT (-6.250752 53.342154),Dublin,EPSG:4326
node/10078115749,node/10078115749,,,,Dublin,,Dublin,,,1,,D02 TC61,Camden Street Upper,,,,,pub,,,Wetherspoon,,,,,Q6109362,en:Wetherspoons,,various,yes,,,,,,yes,,,,,,,,,+353 1 405 4790,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,wlan,no,,,,,,,,,,,Keavan's Port,,,,,,,Has places to change Has TV screens Has meeting facilites,,,,,,,"Mo,Tu,We,Th 07:00-24:00; Fr,Sa 07:00-25:00; Su 07:00-23:30",,,yes,,,,,yes,yes,yes,,,,,yes,,,,,,,,,,,https://www.jdwetherspoon.com/pubs/all-pubs/republic-of-ireland/county-dublin/keavans-port,,,,,yes,customers,yes,,,https://www.jdwetherspoon.com/pubs/all-pubs/republic-of-ireland/county-dublin/keavans-port,,https://order.jdwetherspoon.com/venue/jdw/7381/menus,,yes,,,,,,,POINT (-6.265175 53.333469),Dublin,EPSG:4326
node/10136276602,node/10136276602,,,,Dublin,IE,Dublin,,,8,,D04 DR50,Thorncastle Street,,Ringsend,,,pub,,,,,,,,,,,,,,,,,,,2025-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,The Yacht,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.227485 53.342053),Dublin,EPSG:4326
node/10275525043,node/10275525043,,,,Dublin,,Dublin,,,35,,D01 K2X5,O'Connell Street Upper,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/thomasclarkesdublin/,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,Thomas Clarke’s,,,,,,,,,,,,,,,,Murray Pub Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.murraysbar.ie/spaces,,,,,,,,,,,POINT (-6.261111 53.352539),Dublin,EPSG:4326
node/10568217814,node/10568217814,,,,Dublin,IE,Dublin,,,8-9,,D04 KN82,Sussex Terrace,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/100063633666114/,,,,,https://twitter.com/mobriensonline,,,,,,,,,,,,,,,,,info@m-obriens.ie,,,,,,,,,,,,,,,,,,,,,,M. O’Brien,,,,,,,,,,,,,,,,,yes,,,,,,,,,+353 1 676 2851,,,,,,,,,,,,outside,,,,,,,,,,,,https://www.mobrienspubdublin.com/,,,,limited,,,,,,,POINT (-6.25163 53.331314),Dublin,EPSG:4326
node/10576430555,node/10576430555,,,,Dublin,IE,Dublin,,Liberty Hall Theatre,,,D01 X8X8,Eden Quay,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cois Life Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://libertyhalltheatre.ie/cois-life-bar/,,,,,,,,,,,POINT (-6.255632 53.348393),Dublin,EPSG:4326
node/10601110758,node/10601110758,,,,Dublin,IE,Dublin,,,39-40,,D02 X067,Dawson Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,+35316774567,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,Café en Seine,,,,,,,,,,,,,,,,Mercantile Group,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,https://www.cafeenseine.ie/,,https://www.cafeenseine.ie/menus/,,yes,,,,,,,POINT (-6.2586 53.340723),Dublin,EPSG:4326
node/10765828306,node/10765828306,,,,Dublin,,,,,,,,Ormond Quay Lower,,,,,bar,,,,,,,,,,,,,,,,,,,2025-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zanzibar Locke Bar,Baraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://baraza.ie/,,,,,,,,,,,POINT (-6.264017 53.346559),Dublin,EPSG:4326
node/10775555715,node/10775555715,,,,Dublin,IE,Dublin,,,40-42,,D07 X304,Bow Street,,,,,,,,,,,,,,,,,,,,,,,,2026-02-03,,,,,,,,,,,@BarrelheadBeer,,,,brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,Hopkins & Hopkins Brewing Company,,,,,,,,Barrelhead Brewery,,,,,,,,,,,,,,,,,,,,beer,,,,,,,,,,,,,,,,,,,,,,https://www.hopburgh.com/,,,,,,,,,,,POINT (-6.27611 53.349283),Dublin,EPSG:4326
node/10792357138,node/10792357138,,,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centurion Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-6.229662 53.327464),Dublin,EPSG:4326
node/10994405522,node/10994405522,,,,Dublin,,,,,101,,D08 FHP9,Francis Street,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Molly's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isolated,,,,,,,,,,,,https://galwaybaybrewery.com/mollysbar/,,,,,,,,,,,POINT (-6.274493 53.340633),Dublin,EPSG:4326
node/11026623981,node/11026623981,,,,Dublin,IE,Dublin,,Abbey Theatre,26,,D01 K0F1,Abbey Street Lower,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Abbey Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.abbeytheatre.ie/your-visit/food-and-drink/,,,,,,,,,,,POINT (-6.25733 53.348436),Dublin,EPSG:4326
